gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_14400.t1	3.755496512	3.849308762	4.116597645	3.524840997	3.805333734	3.930245318	4.015934608	3.63061515	3.575263917	3.893624319	3.80194499	3.46159404	3.419298872	3.500075425	3.54994019	3.571397708	3.352860199	3.712793849	3.210706796	3.410817311	3.911816195	3.976565269	3.396236226	3.594512721	3.551811294	3.568956301	3.89122474	3.529258748	3.451825651	3.525956097	3.635986504	3.639185848	3.805529789	4.04491864	3.860635101	3.64820081	3.777398673	3.676921799	3.94048627	3.828296457	3.777703755	3.76256143	3.811625156	4.193069934	3.689332711	3.965285603	3.552967211	4.271276259	3.880714908	4.057805487
Pame_14401.t1	7.271061445	7.188648184	7.187005587	7.274010006	7.122745183	7.154240916	7.215552414	7.238710444	7.252930296	7.157114468	8.48340064	7.861614247	7.783941138	7.948530767	7.617180918	7.859217949	7.719902144	7.89684702	7.664681937	7.712382552	8.118935883	7.870155082	7.801876461	7.809600943	7.942596608	8.197064305	7.825442209	8.021457518	8.106437313	7.735772623	7.890781061	8.289557848	8.341598878	7.479376091	8.222775586	7.896822807	7.896853073	8.430444188	8.061560209	8.229847446	8.004501392	8.300947363	7.998917573	8.05861414	8.195298379	7.635906719	8.09934255	8.129442735	8.103634014	8.115173734
Pame_14402.t1	2.790903376	2.47422316	2.039720971	2.116248298	1.62637839	2.567876392	2.325619553	2.144049634	2.211208486	2.03353577	1.020612428	2.006448839	1.317871309	0.434182508	1.040773224	0.581313643	0.810305717	0.528308259	1.199116358	0.795953921	1.660125426	1.026637194	0.96478601	2.005752085	0.721845095	1.159170602	1.297837036	1.897097117	0.37241614	1.186151885	2.351625503	2.506464846	1.255518861	1.847179148	2.176134444	1.794711134	1.884410368	1.399236732	1.745362124	1.239391931	1.939094905	1.757642021	1.687230934	1.316418033	1.878466398	1.252912136	1.907963562	0.625381785	1.59992712	1.459179781
Pame_14403.t1	11.79762505	11.45065454	11.27999355	10.75979666	10.84836473	11.33312739	11.46368784	10.78550968	10.95135029	11.01235217	11.80227805	11.00247047	11.1733211	11.0276365	11.23120318	11.19891768	11.3303287	11.27153306	11.34059008	11.32997008	11.52733038	11.32622723	11.204241	11.23698882	11.22199788	11.23251686	11.29903053	11.271889	11.75860633	11.40765548	11.36792796	11.68651366	11.67177103	11.49759241	11.36722362	11.48313558	11.34163557	11.37889089	11.70430571	11.58490145	11.53929939	11.81393347	11.72046231	11.7207701	11.84425853	11.32929181	11.32939273	12.10815851	11.51259727	11.64350449
Pame_14405.t2	5.907933768	5.470094293	6.021308708	6.055996013	6.20610008	5.458962667	6.090599412	6.240894344	6.194423962	6.208400204	5.610945096	6.420551456	6.531342468	6.201465276	6.286866366	6.483451431	6.225093656	6.070047936	6.32450101	6.205976964	6.378913857	6.538645244	6.288873455	6.543271605	6.536397986	6.377698144	6.240772255	6.331429347	5.377904593	6.292019717	6.495039534	6.603023922	6.388101691	6.072416693	6.682741827	6.520698817	6.681674142	6.642941231	6.279424864	6.385410329	6.42479447	6.294258651	6.302860052	6.495463328	5.87124733	6.33850999	6.506359158	5.28464368	6.52782884	6.410090049
Pame_14406.t1	2.793754415	2.088528345	1.963429733	1.954583459	2.394933884	1.802143575	2.294291373	2.118668699	2.046050955	2.257577926	0.115246368	1.113900489	1.280807881	1.000778845	0.515623649	1.708919988	1.391756724	0.785198989	1.135147385	0.754301756	0.839793547	1.24448524	1.488108776	1.645567941	1.92820733	1.742739233	1.2093785	1.467879392	1.304037854	1.004530156	1.590831932	1.412954909	1.657781753	1.722461653	1.810554155	1.569884766	1.448388254	2.270035501	1.473745357	2.026375154	1.932182147	1.646720269	2.022534712	2.728131671	1.051567	2.181932617	1.877544025	1.391355305	2.142763041	1.999711432
Pame_14416.t1	7.548182281	7.275100194	7.191829105	7.02464104	6.786387261	7.230174187	7.388878339	6.955673153	7.106589112	6.906120953	7.195662563	6.630128765	6.713750795	6.748004951	6.283727351	7.214999019	6.848773148	6.900866808	6.993130871	6.659582106	7.423477327	6.547662664	6.811766424	6.893592771	7.443217084	7.198248576	6.897893847	7.0812544	7.338700733	6.818594959	7.257774395	7.580974555	7.451046223	6.342092451	7.428946345	6.745479375	6.820549164	7.622827883	7.56121156	7.406808748	6.853608981	7.627147168	7.288515449	7.553544822	7.145769149	6.670358829	7.248952222	7.47430624	7.654972499	7.62293767
Pame_14418.t1	2.315916863	2.173731895	1.231315661	0.695755125	2.47169212	1.741803486	2.00939734	0.694194666	0.706729455	1.161700684	2.956054793	2.232289292	1.203245016	1.20293797	0	1.423599684	1.83908484	1.691869117	1.615289161	2.651145858	1.941527036	3.150613289	1.715726474	2.852098743	2.759892976	2.167261574	2.170171841	2.485815787	3.402955423	2.78627015	2.435815252	2.498488318	2.123666196	3.319906907	2.347685497	2.004120219	3.284145417	2.812013481	1.990032693	2.449204783	3.582447616	3.787171234	2.266291818	3.302057251	3.075147519	2.262989321	2.571890347	2.74721981	3.406721689	3.836923915
Pame_14419.t1	3.192629749	3.152363542	2.387500406	1.579556706	1.968160811	3.113653831	2.663941159	1.96072669	2.286348908	2.158440442	2.820685476	3.150829344	2.676003311	2.819230813	3.422783327	3.304078753	3.472357793	3.742437445	2.924497095	3.060917236	3.815698381	3.47612242	3.317432875	3.71129666	3.593795954	3.694445648	3.817285566	3.497612366	3.531793155	3.181013473	3.408619482	3.710227862	4.625808185	4.513806537	4.318924164	3.213305284	3.669911166	4.137610083	4.529027558	4.380383138	4.732008644	5.055421275	4.148730779	4.357228242	4.349811097	3.876762491	3.867066181	4.285476201	4.952692332	4.968311979
Pame_14431.t1	6.254440983	5.410283434	4.62957228	4.225467749	4.732497147	5.055863735	5.484714965	4.557263031	4.780210346	4.518679905	0.767693778	2.379737393	2.586053727	2.130519083	1.888850382	2.73178062	2.489352824	1.939339431	2.525397402	2.034641839	2.091276694	2.408665672	2.74475743	2.725967957	2.78118553	2.582686056	2.732679479	2.683505579	2.661904622	2.41491216	2.642833245	2.848924341	2.647335234	3.075876578	2.862106174	2.659986191	2.499601007	3.054009699	2.639864217	2.931692511	3.067975949	2.964629667	3.005640716	3.437697817	2.851735052	3.090396166	2.780301699	3.282803028	2.88991738	3.064563865
Pame_14434.t1	6.594811268	6.426132222	5.918794082	5.966192798	6.163720111	6.30938722	6.335835154	6.03489138	5.686027021	6.183476589	4.987857456	5.999961678	5.822398749	5.791621352	5.223225595	6.132025651	6.094970745	5.367444457	5.800431433	5.582405464	5.881642597	6.424487132	6.545844845	6.283581055	6.447605644	6.386645427	6.284686243	6.593178952	6.391609642	6.004532853	6.252871652	6.465992416	6.759435502	6.506776468	6.388869731	6.464539216	6.047754306	6.800097461	6.655782569	6.722028778	6.612598727	6.321475378	7.116354359	7.297558281	6.638018794	7.056572691	6.258741267	7.108660356	6.704623012	6.780533206
Pame_14435.t1	4.553022524	4.222959083	4.618232781	5.520305948	5.52593731	3.986729476	4.618878798	5.591858905	5.4564842	5.285102551	1.908559309	3.05707937	3.196681002	3.096511503	2.46389444	3.184561188	2.891024433	2.787173325	2.78666954	2.86653811	3.006710933	3.020895069	3.135007799	3.547967981	3.48516918	3.493237419	2.778780494	3.421042825	2.343396451	3.228780218	3.152352183	2.836132179	3.524853531	3.152520928	3.649466009	3.225088256	3.338856517	4.105150043	3.073427808	3.924289952	3.447835712	3.30882828	3.378167555	3.656404841	2.193336504	3.20881844	3.803330378	1.326675398	3.235014726	3.041936823
Pame_14438.t1	3.931976104	3.981971351	3.152984874	3.181558987	3.503832097	3.787818998	3.802906632	3.324371393	3.523122808	3.619718186	0.678002474	3.039684128	3.237390866	2.766436149	1.909239314	3.280478305	3.415185368	2.687242134	2.720882563	2.629519825	2.536386174	3.36492816	3.336359092	3.322875634	3.586344421	2.957338891	2.957728912	3.710734814	3.170259988	3.220083809	3.546054829	3.354391506	3.253195112	3.507058837	3.530832352	3.509949146	3.476174277	3.772181269	4.09592442	4.184335843	3.511430086	3.359536632	3.969795167	3.902787513	3.357546375	3.857513287	3.342610211	4.171847314	3.470992313	4.054735626
Pame_14439.t1	1.922650761	2.266384779	2.234826243	1.721293905	1.913672609	2.134431249	1.916686823	1.57970151	2.168959676	1.661704002	2.42618423	2.591818223	2.500506347	2.509394352	2.627394387	2.806458111	2.362932711	2.602433125	2.775518367	2.497126915	2.776752529	2.659075127	2.261025257	2.588658276	2.902029188	2.726216524	2.768055138	2.632084377	2.339998183	2.677914102	2.560269851	2.688240796	2.81270563	2.799076942	2.745271758	2.775269722	3.129291261	2.995182381	2.955083993	2.889804487	3.142129119	3.090492712	2.87363408	3.290756138	2.870496899	2.972692654	2.83389196	3.492237764	3.056984029	3.346608048
Pame_14440.t1	2.260405104	1.990526525	1.757735881	1.618877623	1.799269704	1.927505868	1.925752621	1.747469039	1.688337043	1.874580595	0.967820809	1.502254213	1.638912558	1.533503546	1.257318441	1.742057966	1.688695115	1.340744553	1.401199013	1.221945117	1.569374427	1.487337133	1.535281598	1.995596674	1.772316422	1.804623584	1.472773683	1.763929917	1.534903261	1.407048135	1.761093752	1.694314144	1.914468851	2.098581256	2.045883261	1.980884444	1.814960513	2.161410466	2.000310146	2.02459273	2.147925329	1.913638146	1.848625945	2.155865783	1.796664198	2.054390075	1.97404099	1.97900463	1.940129155	1.945255601
Pame_14441.t1	3.040433079	2.686628263	2.301063733	2.370186604	2.444876407	2.579011148	2.607524436	2.506952241	2.691241576	2.36699077	1.002918503	2.147303442	2.192907444	2.549427675	1.814509408	2.488617835	2.536736775	1.737284395	2.192430912	1.881151657	2.195760188	2.376987666	2.500424762	2.407333715	2.685610544	2.511017601	2.776697793	2.452352945	3.046925794	2.586075351	2.792403529	2.688849506	2.552898374	3.010457613	2.760223076	2.568341047	2.608967694	2.674980326	2.661699442	2.83401336	2.624545452	2.867671149	3.018974157	3.622930351	2.622112748	2.584233756	2.406389727	3.613236955	2.966081565	3.191723713
Pame_14442.t1	3.896688417	3.685895309	4.024248748	3.446482543	4.1732154	4.384015259	3.831076648	3.862064505	4.098259526	4.077644641	2.033165716	3.951475896	4.219408627	4.197102649	3.524678045	3.740074856	4.780194595	3.494940364	3.442103503	3.107327988	3.980281269	4.404215117	4.058567603	4.55520877	4.287612657	4.563957372	4.118999195	4.454485197	4.10353121	4.303926836	4.856577416	4.322252665	4.806602463	4.148307771	4.656891027	3.994824075	3.083020996	5.054605403	4.222147658	5.030155068	4.659901731	3.481983439	5.09225396	5.263808144	5.128124274	5.003093966	4.78630884	5.504229477	4.536985376	4.846598618
Pame_14443.t1	2.178115452	1.965854456	2.019452846	1.593305959	1.900544188	1.674523926	2.179195725	1.76911582	1.833469001	1.998321891	0.651760318	1.618436014	1.470115123	1.339975387	1.33469984	1.480689078	1.545044155	1.373191599	1.351119452	1.343771648	1.441015962	1.611781442	1.635916874	1.736526948	1.740072696	1.720186515	1.75374144	1.744488356	1.485504112	1.426946351	1.736747731	1.616155348	1.820530273	2.106907733	2.068261502	1.968923864	1.985828278	1.962567531	1.583133929	1.871796346	2.113163722	1.908847486	2.414024552	2.444054772	1.806233306	2.139901649	1.666033927	2.01918238	2.178125015	2.207886606
Pame_14445.t1	1.753206585	1.883742013	1.685280864	1.092579568	1.69351595	1.844634718	1.868433916	1.43805327	1.444486851	1.746540656	1.669507584	1.801870514	2.141203877	1.43860691	1.187241999	1.665542854	1.906251821	1.946936677	1.810027614	1.752538807	2.146889788	1.852446363	1.960437572	2.054980414	1.828993022	2.224457089	1.825256474	1.932968242	2.128118498	1.86206252	1.943287489	2.134766366	2.306198067	2.253157284	2.787116893	2.27407078	2.184502475	2.596131302	2.12011302	2.122841658	2.538106035	2.427874307	2.505225308	2.926132292	2.034493943	2.214186989	2.376968224	2.536144931	2.23680791	2.508737949
Pame_14446.t1	3.444419265	3.610522903	3.172036203	3.238100499	3.035206875	3.605375803	2.871546013	3.307636899	3.095591971	3.082539102	2.17892175	2.870494926	3.631244004	3.254477643	2.427541813	3.530445355	3.623269906	2.87352778	2.855511377	2.600628955	3.136114261	3.492083909	3.538140809	3.447211534	4.06601167	3.76951787	3.017549609	3.65359892	3.567861793	3.184340604	2.989331596	3.749394818	4.223646506	3.657399917	3.920960178	3.479592742	2.977768983	4.466000576	3.298851835	4.389642524	3.551589842	3.083167406	4.075686647	4.325379218	3.824472564	3.973014238	4.07990713	4.028162453	3.929800464	4.144127968
Pame_14447.t1	5.087416165	5.076165704	5.519887818	4.056384104	3.246613303	5.068455852	5.519856375	3.791543215	4.298475035	4.297528935	3.998412162	3.744936067	2.145638331	3.13516709	3.367650631	4.654023021	4.350872016	5.118463555	3.40595425	3.967214729	2.933155254	2.703220328	2.795347209	3.2965088	4.972646708	5.290361734	3.77667253	4.3522783	3.305389825	3.197454976	3.107331336	4.752293664	3.829484274	1.630298291	2.948494323	2.210856386	3.319292771	6.264634009	4.39625541	5.307577887	2.677208284	4.690573537	4.694584939	2.778648048	4.815011766	2.975589836	5.695275626	5.955112829	4.94522844	5.291736153
Pame_14448.t1	2.262742832	2.122175723	2.753574587	2.236207878	2.195990053	2.167110606	2.656764062	2.296049137	2.323600651	2.373717804	1.097617538	1.54964453	1.336791813	1.546798174	0.971565993	1.464234348	1.39853097	1.200303459	1.248729125	1.163524494	1.270505022	1.403720368	1.292375382	1.49905753	1.399154684	1.605603373	1.317784501	1.356842446	1.587513814	1.314336895	1.619863709	1.614111443	1.536147419	2.305439441	1.768506182	1.654513448	1.449122887	1.691811064	1.472118602	1.774553047	1.93370104	1.675757229	2.156173302	2.666397577	1.227956663	2.154706334	1.452084049	0.93249966	1.546600645	1.609258537
Pame_14449.t1	5.336019108	4.919001539	4.688488116	4.648269849	4.388423767	4.744451759	4.669378323	4.624919711	4.573071509	4.483615882	2.386377797	3.816579228	3.473890792	3.86971351	3.20352694	3.704274406	3.370468414	3.470927257	3.630813152	3.800496148	3.410597543	3.258432994	3.673126717	3.628143664	4.074659562	3.8468844	3.724344676	4.124749962	3.911576545	3.778113936	3.82452348	4.078498828	4.348140335	3.914813243	4.197991166	3.60379842	3.903221488	4.230087704	4.005983775	4.470146367	4.271806619	4.238702802	4.288853158	4.587767017	4.004762043	4.345254427	4.114766793	4.736512878	4.565627638	4.523511774
Pame_14450.t1	5.617897914	5.531684005	4.920526743	4.046604558	4.21744788	5.432785739	5.133436117	4.237777843	4.561277251	4.399984517	5.724088144	4.756361504	4.276608325	4.28479542	4.90835659	4.728328707	3.616992795	5.340494619	4.691187966	5.073318972	5.050109844	5.601286467	4.862193478	5.217699904	4.665284747	4.922064612	4.817352087	5.010251709	5.144890687	4.695386997	4.628365338	5.881784513	6.080860155	4.235650482	5.455310779	3.979723564	4.697429115	5.461567848	5.378712754	5.768478128	5.543591771	6.382093104	6.103048564	4.669758135	6.384650805	4.64821807	5.293789811	5.68596537	5.732844426	5.768906815
Pame_14451.t1	0.820852097	1.610081092	1.20711821	1.617773347	1.588368047	1.723947305	1.163666178	1.782559537	1.718749581	1.668663778	0.480991974	1.745835373	2.099295204	1.364639663	1.891384188	2.295767098	1.539287872	1.810541817	2.019232206	2.080087976	1.838241839	2.107138804	1.937886713	1.756609159	2.177500068	1.093593978	1.830713701	1.68372789	1.124480338	1.889485224	1.306851332	1.087815834	0.546025681	1.923890784	1.822591479	1.393202004	1.7752065	0.906692067	1.120769956	1.433573758	1.704221277	0.370057121	0.812563119	0.895463946	0	1.508144649	1.507200952	0.191998425	1.12497654	1.029650768
Pame_14454.t1	5.372851134	5.259634057	5.306171084	4.919063531	5.059489399	5.2618655	5.377599246	5.022540926	5.135723649	5.126873767	4.293848655	5.072847543	5.05250719	4.791459864	4.703997674	4.932873782	4.838382037	4.847631177	4.868657137	4.593527075	5.02892713	5.328606717	5.025086395	5.238492636	5.070037199	5.101797128	5.067389183	5.050488637	4.78477093	4.713871743	5.171735249	5.234497488	5.377540252	5.75749802	5.509217609	5.332826065	5.42731452	5.349060909	5.11064721	5.379568981	5.53323316	5.427257524	5.528855704	5.961252884	5.00535058	5.662752389	5.173687129	4.991939005	5.409896639	5.341747413
Pame_14455.t1	4.6744776	4.14591381	4.199146205	3.757940645	4.2410622	4.16753456	4.350447742	4.016014866	3.784755229	4.219284706	2.121847613	3.368293425	3.025406256	3.038555582	2.082556133	3.479631542	3.104487632	2.10441047	2.790002534	2.432432995	2.610690614	3.405800441	3.529508641	3.451217707	3.443763112	3.617604106	3.48632823	3.361312182	3.365430791	3.299890824	3.607827403	3.781894723	3.823881805	3.691690486	3.712925879	3.697607037	3.18553992	4.017467655	3.37517848	3.812960224	4.151737072	3.75580626	4.264919197	4.464511444	3.891399743	4.232008327	3.431371569	4.107420059	3.489504402	4.031306966
Pame_14456.t1	2.382800035	2.391036291	2.298608465	2.271437629	2.301900733	2.497116693	2.315577823	2.429803402	2.250039894	2.517028713	1.1791352	1.782945282	1.871161558	2.116061945	1.6847604	2.243050563	1.842528359	1.825398958	2.135905838	1.866623169	1.692913669	1.997386356	1.896221465	2.095721922	2.59424517	2.154009568	2.01868402	2.231887019	1.968816987	1.725008173	2.186113843	2.289326925	2.191635289	2.086328607	2.36085867	1.936104573	2.250440169	2.491822319	1.866128574	2.276136319	2.355926826	2.191543701	2.389018814	2.705703708	1.353763655	2.241352086	2.34354711	1.506881173	2.322871309	2.418052285
Pame_14457.t1	4.013444394	3.461227312	3.100634589	2.601416031	3.199841925	2.711173293	3.670783696	2.993408077	3.112244736	3.198850854	0.899843061	1.63220306	1.916308479	1.510334084	1.229224896	2.430218356	1.764957553	1.635759034	1.822709756	1.586495751	1.801791895	2.46248166	2.50281685	2.636360126	3.100642998	2.09936254	2.167197334	2.271165681	2.763009944	1.836408932	2.521221638	1.950457216	2.450878677	2.715625448	3.098507146	2.186272345	2.033701382	2.339200109	2.617662872	2.811487471	2.58513321	2.267538794	2.592880365	3.493468011	2.835928115	3.01422673	2.382739178	2.954747222	2.778151793	2.439397075
Pame_14458.t1	2.308523975	1.815837713	2.899906462	1.488057346	2.596128916	0.926635583	2.871415901	2.446920511	2.033863452	2.875091965	0.774504132	2.461842838	2.378891668	2.151443219	1.546284542	3.479812593	2.688034851	2.297455568	2.729865964	1.914166484	2.802978987	3.149987684	2.991493729	3.024261162	3.340342929	2.369449732	2.839981752	2.471673914	2.64893016	2.650240683	3.105480297	2.724986352	2.870313423	3.527608367	3.344172319	3.453513628	2.921285884	2.696004945	3.188972129	3.331924441	3.390896012	3.035824466	3.393298122	4.388706169	2.583247079	4.149259365	2.234001533	2.730629088	3.450210936	3.348095
Pame_14459.t1	2.334731299	3.774671112	3.085460349	1.488962247	2.398933132	3.88209521	2.86646096	2.139872188	1.95929907	2.563563297	1.794083098	1.966596582	1.691717282	1.713766188	1.662128007	1.991640658	1.838959832	2.197786777	1.739895616	1.592435509	2.655992884	2.402236468	2.11972469	2.457150358	1.979048545	2.32380238	2.4675273	2.172484315	2.685561209	2.179657542	2.319493658	2.016143269	2.570533364	4.687872536	2.813608827	2.408263496	2.565743388	2.537631539	2.783473418	2.543604762	2.846292719	2.878236841	2.858098396	5.493999511	2.88261175	3.650661178	2.185666774	3.389693455	2.664100498	2.8551306
Pame_14460.t2	8.938732742	8.619820142	8.659218161	8.178077197	8.386026285	8.555919661	8.734486087	8.248553811	8.330029482	8.436928034	8.081249073	7.912913281	7.954271934	7.99242856	8.064645774	8.135878552	8.22552077	8.154423212	8.07667132	8.068536465	8.320944924	8.14542272	8.053849877	8.191917912	8.192105375	8.310685483	8.265933787	8.273623118	8.568446394	8.178151912	8.289018293	8.373839584	8.523965697	8.911200215	8.519396439	8.469112664	8.287592342	8.67138184	8.535263711	8.656399835	8.726497473	8.562913999	8.720723082	9.186886772	8.397246787	8.707693881	8.448405435	8.610205439	8.612404107	8.597516276
Pame_14462.t1	3.312530132	3.777272414	3.253213269	3.216279465	3.561533879	3.530020787	3.404943983	3.400285163	3.398807297	3.357219795	3.332010403	3.092978654	3.235026984	3.12505261	2.682263152	3.171933757	3.265691926	2.826180331	3.019481313	2.855955821	3.16869498	3.045180829	3.465674144	3.446106658	3.29245048	3.58008517	3.479140002	3.467083803	3.469482278	3.222228048	3.420018811	3.352464759	3.25401195	3.799667584	3.465412945	3.286351865	3.276920925	3.597495419	3.607661726	4.049874681	3.782031066	3.247130014	3.522294337	3.995231234	3.283566239	3.716343456	3.176498311	3.083005673	3.587665021	3.385179752
Pame_14463.t1	4.204680687	4.056930288	4.081867928	3.818574509	4.085807035	4.209796452	4.186904595	3.911029995	3.659559273	4.112191347	2.523800295	3.207274421	3.527120393	3.401188089	2.222680931	3.484950144	3.75521875	2.924472391	3.419932545	2.808197622	2.915213016	3.240276162	3.764314304	3.595026184	3.823148112	3.810144868	3.475097857	3.801748447	3.83090431	2.962147344	3.96526713	3.6879453	3.905995847	3.648764535	3.943227466	3.625387397	3.459851251	4.309510914	3.560959458	3.925562747	4.091098939	3.656473489	4.147160142	4.721553122	3.398056164	3.978122395	3.93738206	3.739761711	4.104101783	4.29610495
Pame_14467.t1	2.817727619	2.901282051	1.993801147	1.60533313	1.879097981	2.844807432	2.361279894	1.205254869	1.751198039	1.710278566	1.065117305	1.352572104	1.250397721	2.164235993	1.690922118	2.013415807	1.467467306	2.006664262	0.835538496	2.116071929	2.37223893	2.083594632	1.32380238	1.787403209	1.621153993	2.874364191	2.442269417	1.779600127	2.078582511	2.080555341	2.028668157	1.875956949	2.34903684	1.928999381	2.305988026	1.5526525	2.015576068	2.948036367	2.221239866	2.785864374	2.485344385	2.805046826	2.424779692	3.162848085	1.794074778	2.554642875	2.531808123	0.950659517	3.269850043	2.748776788
Pame_14469.t1	0	0	0	0	0	0	0.857354431	0	0	0	3.783802357	3.552573811	4.476621469	0	2.425088647	2.47012033	3.297402742	4.865433877	0	1.021088796	4.858612658	3.770829046	4.015711646	3.216177009	2.399734387	2.502900845	4.549016052	2.608028557	4.649483254	5.044883678	2.771222166	3.237089472	4.101414762	4.790245525	5.116684969	3.619882485	3.863343811	5.149308148	4.057909435	2.586233916	3.371627162	5.392757034	2.372004844	4.129736364	6.066526239	3.714740071	3.828712812	3.445093664	0	0.962146234
Pame_14472.t1	9.382978443	9.472134365	9.286816476	8.578387788	8.822746079	9.39258361	9.211301852	8.740431785	8.952295704	8.935592342	8.388189537	9.164371472	9.245274598	9.024455435	9.248527721	9.209609324	9.290018847	9.094001127	9.297377153	9.255472408	9.258728549	9.176671834	9.111777305	9.176993394	9.322971417	9.28439383	9.161235199	9.280745256	9.270470542	9.21526118	9.421822895	9.40736125	9.272898006	9.500188586	9.33675424	9.665975394	9.32644297	9.3834019	9.483809732	9.322070103	9.546524095	9.462688349	9.701001428	9.998040324	9.161658465	9.841820629	9.298087777	8.82365384	9.335084364	9.230128544
Pame_14474.t1	4.187641078	3.73470962	3.86203474	3.566425513	3.835095398	3.250005016	3.969979308	3.836267532	3.706895186	3.953451501	2.767209846	3.832545751	3.814140217	3.627921956	3.318188114	3.997734995	3.669605089	3.246173953	3.672470602	3.387339102	3.62514188	3.754107167	3.879891972	4.093010779	4.11483341	4.069796671	3.672504547	4.241794431	3.431719225	3.809404154	4.14851929	4.015221007	4.132288933	4.032903097	4.352490184	4.137601886	4.03414527	4.600019925	4.038515198	4.432966086	4.472292799	4.139870552	4.515863807	5.191460003	3.17354003	4.69543711	4.18916828	2.774936723	4.62700559	4.335297448
Pame_14476.t1	2.571701077	2.359349679	2.172177053	1.929211531	2.383248087	2.546314179	2.438010673	2.020399078	2.004767435	2.147446728	0.637468358	2.12431159	2.069083442	1.491078321	1.4966004	2.386689567	2.10646558	1.689442305	2.169251587	1.647415829	1.943264981	2.168706211	2.527733462	2.656626791	2.621955734	2.216349317	1.97094198	2.198443863	2.632379904	1.810796793	2.704632971	2.444033562	2.313022318	2.734429995	3.096386683	2.634635085	2.494231261	2.893581608	2.600110344	2.427426495	3.145970855	2.796828218	2.953732712	3.324012725	2.086600361	2.826591196	2.474630726	2.933708593	2.798747321	2.9509256
Pame_14477.t1	1.923940211	2.29925052	2.640678764	0.978776253	1.521286978	2.416461458	2.354906281	1.280932566	1.244430438	1.780301699	3.377927491	2.644167778	2.577745431	2.47042233	3.311607739	2.422876149	3.2097793	3.135208141	3.016348334	2.918825083	3.146728528	3.53397442	3.321842973	2.75013053	2.091297008	2.474407488	3.37819808	2.292086733	3.578709312	3.07946345	3.06071668	2.917181577	2.973253083	3.521528205	3.152240217	3.582953352	3.372332274	2.249248114	3.64711876	3.306443076	3.729074149	3.522005515	3.940956022	2.664300785	4.031386374	3.172228268	2.794605094	4.814509408	3.142792443	3.750531474
Pame_14480.t1	3.402045414	3.205728748	3.609589506	2.994892847	3.355246073	3.176471184	3.562816335	3.09969917	3.131775488	3.4084415	2.769587689	2.623419754	2.498549589	2.510488536	2.550371251	2.554706718	2.536719371	2.82744916	2.587439404	2.552905749	2.833359699	2.991812963	2.438098527	2.940681705	2.628110993	2.781760465	2.913777906	2.693357597	2.348937728	2.447724649	2.584902387	2.790819988	2.938161562	3.23506529	2.923672146	3.028263254	2.985037674	2.760936261	2.654268256	2.849170622	3.190426808	3.022403325	2.928169421	3.290017372	2.512204127	3.2028894	2.884601828	1.570535793	2.885232684	2.74794804
Pame_14481.t1	4.398678716	4.036696735	4.518214085	3.825063082	4.168625991	3.99469738	4.4124496	3.915912832	3.823300996	4.228025952	3.083616756	3.036997335	2.781164543	3.074279355	3.038084947	2.924569303	3.071862186	3.162453366	2.869632582	3.002783518	3.071143111	3.187268924	3.193817467	3.029495291	2.900986565	3.154383919	3.118519204	2.962019598	3.218038709	3.056167306	3.14024368	3.487897901	3.361573274	3.577730931	3.256518569	3.244503507	3.109096403	3.102330591	3.227409933	3.133058757	3.521364878	3.568190233	3.520774236	3.681955188	3.02026394	3.623574267	3.034220999	2.91579622	3.217696027	3.219577452
Pame_14486.t1	2.200375659	3.06447764	2.317020364	2.567820429	2.87182591	3.274670181	1.767735299	2.623316735	2.864307004	2.784380438	0.982342721	2.180781209	1.726120591	1.529651061	2.319152567	2.022840052	2.182441234	2.107677827	1.813828383	1.531748248	1.89317191	2.324300819	2.02125229	2.098025343	2.250819116	2.049379842	2.026481392	1.769720969	2.026166196	1.7618767	2.126999279	2.311997105	2.233194762	2.941943883	2.897039015	2.980736416	2.677729224	2.803491575	2.823394756	2.063854945	2.487339706	2.73916979	3.363328097	3.272715994	2.891969328	3.29547031	2.452205322	3.681730355	2.418133265	3.061003674
Pame_14490.t1	8.167453272	7.990909492	7.724582064	7.745075948	7.601518248	7.918356417	7.868390453	7.746950926	7.793414731	7.748810057	7.966989874	7.48516918	7.365010077	7.613980952	7.345210065	7.752427481	7.615548719	7.8494614	7.602832459	7.742565443	7.94161694	7.822277642	7.783220901	7.927226848	7.919030151	8.021718454	7.843738937	8.133173044	8.286677885	7.767979156	7.827793625	8.736012876	8.405822221	7.846969623	7.988071127	7.410527671	7.55243087	8.439830884	8.539907112	8.470780873	8.109783652	8.423662202	8.619137857	8.398671021	8.687655621	7.930441673	8.156583697	8.780874362	8.502955089	8.632555417
